modules/quantity,modules/capacity_gb,metadata/name,metadata/manufacturer,metadata/part_numbers/0,metadata/series,metadata/variant,speed,ram_type,form_factor,capacity,color/0,color/1,cas_latency,voltage,ecc,registered,heat_spreader,rgb,timings,metadata/last_manually_spec_verified_at,height,metadata/part_numbers/1,metadata/part_numbers/2,metadata/releaseYear,metadata/part_numbers/3,metadata/part_number,profile_support/0,profile_support/1
2,16,Corsair Dominator Platinum RGB White DDR5-5600 CL36 32GB (2x16GB),Corsair,CMT32GX5M2B5600C36W,Dominator,5600 CL36,5600,DDR5,288-pin DIMM,32,WHITE,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-76,,,,,,,,,
2,16,GOODRAM IRDM Black DDR5-5600 CL30 32GB (2x16GB),GOODRAM,IR-5600D564L30S,IRDM,5600 CL30,5600,DDR5,288-pin DIMM,32,BLACK,,30,,Non-ECC,Unbuffered,TRUE,FALSE,30-36-36-76,,,32GDC,,,,,,
1,32,Mushkin Proline DDR4-3200 CL22 32GB (1x32GB),Mushkin,MPL4E320NF32G28,Proline,3200 CL22,3200,DDR4,288-pin DIMM,32,,,22,,Non-ECC,Unbuffered,FALSE,,22-22-22-52,,,,,,,,,
2,8,G.Skill Ripjaws Blue DDR4-3000 CL15 16GB (2x8GB),G.SKILL,F4-3000C15D-16GRBB,Ripjaws,3000 CL15,3000,DDR4,288-pin DIMM,16,BLUE,,15,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,24,GeIL EVO V RGB White DDR5-8400 CL42 48GB (2x24GB),GeIL,GESW548GB8400C42ADC,EVO,8400 CL42,8400,DDR5,288-pin DIMM,48,WHITE,,42,,Non-ECC,Unbuffered,TRUE,TRUE,42-56-56-120,,,,,,,,,
4,8,Corsair Vengeance RGB RT Black DDR4-3200 CL16 32GB (4x8GB),Corsair,CMN32GX4M4Z3200C16,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,TRUE,16-20-20-38,,,,,,,,,
4,32,Kingston FURY Beast RGB DDR5-5200 CL40 128GB (4x32GB),Kingston,KF552C40BBAK4-128,FURY,5200 CL40,5200,DDR5,288-pin DIMM,128,BLACK,,40,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,16,G.Skill Trident Z5 RGB Black DDR5-7200 CL34 32GB (2x16GB),G.SKILL,F5-7200J3445G16GX2-TZ5RK,Trident,7200 CL34,7200,DDR5,288-pin DIMM,32,BLACK,,34,,Non-ECC,Unbuffered,TRUE,TRUE,34-45-45-115,,,,,,,,,
2,16,G.Skill Trident Z5 Royal Neo RGB DDR5-8000 CL38 32GB (2x16GB),G.SKILL,F5-8000J3848H16GX2-TR5NG,Trident,8000 CL38,8000,DDR5,288-pin DIMM,32,GOLD,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-48-48-128,,,,,,,,,
2,8,G.Skill Sniper Gaming Black / Red DDR3-1866 CL10 16GB (2x8GB),G.SKILL,F3-1866C10D-16GSR,Sniper,1866 CL10,1866,DDR3,240-pin DIMM,16,BLACK,RED,10,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Corsair Vengeance RGB Black DDR5-6000 CL36 32GB (2x16GB),Corsair,CMH32GX5M2E6000Z36,Vengeance,6000 CL36,6000,DDR5,288-pin DIMM,32,BLACK,GREY,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-44-44-96,,,,,,,,,
2,8,PNY XLR8 Black DDR4-3600 CL18 16GB (2x8GB),PNY,MD16GK2D4360018LP,XLR8,3600 CL18,3600,DDR4,288-pin DIMM,16,BLACK,,18,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
1,32,Corsair Vengeance LPX Black / Yellow DDR4-2400 CL16 32GB (1x32GB),Corsair,CMK32GX4M1A2400C16,Vengeance,2400 CL16,2400,DDR4,288-pin DIMM,32,BLACK,YELLOW,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-16-16-39,,,,,,,,,
2,8,Kingston HyperX Fury RGB Black DDR4-2666 CL16 16GB (2x8GB),Kingston,HX426C16FB3AK2,HyperX,2666 CL16,2666,DDR4,288-pin DIMM,16,BLACK,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,16,,,,,,
1,4,Crucial Ballistix Sport Black / Silver DDR3-1600 CL9 4GB (1x4GB),Crucial,BLS4G3D1609DS1S00                                                    BLS4G3D1609DS1S00CEU,Ballistix,1600 CL9,1600,DDR3,240-pin DIMM,4,BLACK,GREY,9,,Non-ECC,Unbuffered,TRUE,FALSE,,,,BLS4G3D1609DS1S00,,,,,,
1,16,Crucial Ballistix Sport LT Silver / Black DDR4-3000 CL15 16GB (1x16GB),Crucial,BLS16G4D30AESB,Ballistix,3000 CL15,3000,DDR4,288-pin DIMM,16,GREY,BLACK,15,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,G.Skill Ripjaws V Black DDR4-3600 CL16 32GB (2x16GB),G.SKILL,F4-3600C16D-32GVKC,Ripjaws,3600 CL16,3600,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-19-19-39,,,,,,,,,
4,4,G.Skill Ares Black / Orange DDR3-1600 CL9 16GB (4x4GB),G.SKILL,F3-1600C9Q-16GAO,Ares,1600 CL9,1600,DDR3,240-pin DIMM,16,BLACK,ORANGE,9,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,G.Skill Trident Z5 Silver / Black DDR5-6000 CL40 32GB (2x16GB),G.SKILL,F5-6000J4040F16GX2-TZ5S,Trident,6000 CL40,6000,DDR5,288-pin DIMM,32,GREY,BLACK,40,,Non-ECC,Unbuffered,TRUE,FALSE,40-40-40-96,,,,,,,,,
8,16,Corsair Dominator Platinum RGB 128GB (8x16GB) DDR4 3200MHz C16 1.35V DIMM (XMP 2.0) White Heatspreaders Desktop PC Gaming Memory,Corsair,CMT128GX4M8C3200C16W,Dominator Platinum RGB,3200MHz C16,3200,DDR4,288-pin DIMM,128,,,16,1.35,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-36,,0,,,0,,,,
2,16,Acer Predator Hera RGB DDR5-8200 CL36 32GB (2x16GB),Acer,BL.9BWWR.592                                                    HERA-32GB-8200-1R8-V7,Predator,8200 CL36,8200,DDR5,288-pin DIMM,32,GREY,BLACK,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-47-47-126,,,,,,,,,
2,32,G.Skill Trident Z5 Neo RGB Black / Silver DDR5-6000 CL30 64GB (2x32GB),G.SKILL,F5-6000J3040G32GX2-TZ5NR,Trident,6000 CL30,6000,DDR5,288-pin DIMM,64,BLACK,GREY,30,,Non-ECC,Unbuffered,TRUE,TRUE,30-40-40-96,,,,,,,,,
2,8,TEAMGROUP T-Force Vulcan DDR5 16GB (2x8GB) 5200MHz (PC5-41600) CL40 Intel XMP 3.0 & AMD Expo Compatible Desktop Memory Module Ram Black FLBD516G5200HC40CDC01,TEAMGROUP,FLBD516G5200HC40CDC01,T-Force Vulcan,5200MHz,5200,DDR5,288-pin DIMM,16,,,40,1.25,Non-ECC,Unbuffered,TRUE,FALSE,40-40-40-76,,,FLBD516G5200HC40CDC016,,2023,,,,
2,32,Corsair Vengeance RGB RT DDR4-3200 CL16 64GB (2x32GB),Corsair,CMN64GX4M2Z3200C16,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,64,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-20-20-38,,,,,,,,,
1,16,Patriot Signature Line DDR4-3200 CL22 16GB (1x16GB),Patriot,PSD416G320081,Signature,3200 CL22,3200,DDR4,288-pin DIMM,16,,,22,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
1,32,Patriot Signature Line DDR4-3200 CL22 32GB (1x32GB),Patriot,PSD432G32002,Signature,3200 CL22,3200,DDR4,288-pin DIMM,32,,,22,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,8,V-Color Prism Pro Black DDR4-3600 CL18 16GB (2x8GB),v-color,TL8G36818D-E6PRKWK,Prism,3600 CL18,3600,DDR4,288-pin DIMM,16,BLACK,,18,,Non-ECC,Unbuffered,TRUE,FALSE,18-22-22-42,,,,,,,,,
2,8,Lexar Ares RGB Black DDR4-3600 CL18 16GB (2x8GB),Lexar,LD4BU008G-R3600GDLA,Ares,3600 CL18,3600,DDR4,288-pin DIMM,16,BLACK,,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-22-22-42,,,,,,,,,
2,16,GeIL Polaris Black DDR5-5200 CL34 32GB (2x16GB),GeIL,GAOG532GB5200C34ADC,Polaris,5200 CL34,5200,DDR5,288-pin DIMM,32,BLACK,,34,,Non-ECC,Unbuffered,TRUE,FALSE,34-38-38-78,,,,,,,,,
2,16,PNY XLR8 Gaming EPIC-X RGB White DDR4-3200 CL16 32GB (2x16GB),PNY,MD32GK2D4320016XWRGB,XLR8,3200 CL16,3200,DDR4,288-pin DIMM,32,WHITE,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,32,TEAMGROUP T-Force Vulcan Z Gray DDR4-3200 CL16 64GB (2x32GB),TEAMGROUP,TLZGD464G3200HC16CDC01,T-Force,3200 CL16,3200,DDR4,288-pin DIMM,64,GREY,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,8,Kingston HyperX Predator Black DDR4-3000 CL15 16GB (2x8GB),Kingston,HX430C15PB3K2,HyperX,3000 CL15,3000,DDR4,288-pin DIMM,16,BLACK,,15,,Non-ECC,Unbuffered,TRUE,FALSE,,,,16,,,,,,
2,16,Corsair Vengeance RGB Black / Gray DDR5-5600 CL40 32GB (2x16GB),Corsair,CMH32GX5M2B5600C40K,Vengeance,5600 CL40,5600,DDR5,288-pin DIMM,32,BLACK,GREY,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-40-40-77,,,,,,,,,
8,16,Kingston FURY Renegade Pro Black Registered DDR5-6400 CL32 128GB (8x16GB),Kingston,KF564R32RBEK8-128,FURY,6400 CL32,6400,DDR5,288-pin DIMM,128,BLACK,,32,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
1,4,TEAMGROUP T-Force Dark Red / Black DDR4-2666 CL15 4GB (1x4GB),TEAMGROUP,TDRED44G2666HC15B01,T-Force,2666 CL15,2666,DDR4,288-pin DIMM,4,RED,BLACK,15,,Non-ECC,Unbuffered,TRUE,FALSE,15-17-17-35,,,,,,,,,
1,16,Corsair ValueSelect Black DDR4-2133 CL15 16GB (1x16GB),Corsair,CMV16GX4M1A2133C15,ValueSelect,2133 CL15,2133,DDR4,288-pin DIMM,16,BLACK,,15,,Non-ECC,Unbuffered,FALSE,FALSE,15-15-15-36,,,,,,,,,
2,16,Thermaltake TOUGHRAM XG RGB Black / Silver DDR4-3600 CL18 32GB (2x16GB),Thermaltake,R016D416GX2-3600C18A,TOUGHRAM,3600 CL18,3600,DDR4,288-pin DIMM,32,BLACK,GREY,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-22-22-42,,,,,,,,,
2,16,Kingston FURY Beast RGB White DDR5-5600 CL36 32GB (2x16GB),Kingston,KF556C36BWEAK2-32,FURY,5600 CL36,5600,DDR5,288-pin DIMM,32,WHITE,,36,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,16,G.Skill Ripjaws Black DDR4-4266 CL19 32GB (2x16GB),G.SKILL,F4-4266C19D-32GVK,Ripjaws,4266 CL19,4266,DDR4,288-pin DIMM,32,BLACK,,19,,Non-ECC,Unbuffered,TRUE,FALSE,19-26-26-46,,,,,,,,,
2,8,Corsair Vengeance LPX Black / Yellow DDR4-2400 CL14 16GB (2x8GB),Corsair,CMK16GX4M2A2400C14,Vengeance,2400 CL14,2400,DDR4,288-pin DIMM,16,BLACK,YELLOW,14,,Non-ECC,Unbuffered,TRUE,FALSE,14-14-16-31,,,,,,,,,
2,16,G.Skill Ripjaws M5 RGB Black DDR5-6000 CL30 32GB (2x16GB),G.SKILL,F5-6000J3040F16GX2-RM5RK,Ripjaws,6000 CL30,6000,DDR5,288-pin DIMM,32,BLACK,,30,1.35,Non-ECC,Unbuffered,TRUE,TRUE,30-40-40-96,2025-09-19T19:14:02.779Z,,MEMGSK11613,,,,,,
2,16,TEAMGROUP T-Force Delta RGB Black DDR4 32GB(2x16GB) 3600MHz CL14,TEAMGROUP,"TF3D432G3600HC14CDC01	",T-Force,Delta RGB BLACK DDR4,3600,DDR4,288-pin DIMM,32,BLACK,,14,1.35,,,TRUE,,14-15-15-35,2025-09-20T18:37:22.498Z,49,,,,,,,
2,32,G.Skill Ripjaws S5 Black DDR5-6000 CL32 64GB (2x32GB),G.SKILL,F5-6000J3238G32GA2-RS5K,Ripjaws,6000 CL32,6000,DDR5,288-pin DIMM,64,BLACK,,32,,Non-ECC,Unbuffered,FALSE,FALSE,32-38-38-96,,,,,,,,,
2,32,ADATA XPG SPECTRIX D35G RGB White DDR4-3200 CL16 64GB (2x32GB),ADATA,AX4U320032G16A-DTWHD35G,XPG,3200 CL16,3200,DDR4,288-pin DIMM,64,WHITE,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,24,Klevv Urbane V RGB White DDR5-6000 CL30 48GB (2x24GB),Klevv,KD5KGUD80-60A300M,Urbane,6000 CL30,6000,DDR5,288-pin DIMM,48,WHITE,,30,1.35,Non-ECC,Unbuffered,TRUE,TRUE,30-36-36-76,2025-12-06T03:40:27.368Z,42.5,,,,,,,
1,8,Kingston HyperX Fury Black / White DDR4-2400 CL15 8GB (1x8GB),Kingston,HX424C15FB,HyperX,2400 CL15,2400,DDR4,288-pin DIMM,8,BLACK,WHITE,15,,Non-ECC,Unbuffered,TRUE,FALSE,,,,8,,,,,,
1,8,Corsair Vengeance Black / Silver DDR3-1600 CL10 8GB (1x8GB),Corsair,CMZ8GX3M1A1600C10,Vengeance,1600 CL10,1600,DDR3,240-pin DIMM,8,BLACK,GREY,10,,Non-ECC,Unbuffered,TRUE,FALSE,10-10-10-27,,,,,,,,,
2,32,Kingston HyperX Fury Black DDR4-3466 CL17 64GB (2x32GB),Kingston,HX434C17FB3K2,HyperX,3466 CL17,3466,DDR4,288-pin DIMM,64,BLACK,,17,,Non-ECC,Unbuffered,TRUE,FALSE,,,,64,HX434C17FB3K2/64,,,,,
2,16,Crucial Ballistix Sport LT DDR4-3200 CL16 32GB (2x16GB),Crucial,BLS2K16G4D32AESE,Ballistix,3200 CL16,3200,DDR4,288-pin DIMM,32,RED,BLACK,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,PROXMEM KERBEROS Black Silver DDR5-5600 CL36 32GB (2x16GB),PROXMEM,PGD5U56A36XX7-K0WC,KERBEROS,5600 CL36,5600,DDR5,288-pin DIMM,32,BLACK,GREY,36,,Non-ECC,Unbuffered,TRUE,FALSE,36-36-36-77,,,,,,,,,
4,32,Corsair Vengeance RGB Pro DDR4-3200 CL16 128GB (4x32GB),Corsair,CMW128GX4M4E3200C16,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,128,BLACK,,16,,Non-ECC,Unbuffered,TRUE,TRUE,16-20-20-38,,,,,,,,,
2,8,Corsair Vengeance LPX Red DDR4-3200 CL16 16GB (2x8GB),Corsair,CMK16GX4M2B3200C16R,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,16,RED,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-36,,,,,,,,,
1,16,Kingston FURY Beast Black / Silver DDR5-6000 CL40 16GB (1x16GB),Kingston,KF560C40BB-16,FURY,6000 CL40,6000,DDR5,288-pin DIMM,16,BLACK,GREY,40,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
4,16,GIGASTONE Game PRO 64GB Kit (4x16GB) DDR4 3600MHz White CL18,Gigastone,,Game PRO,3600 CL18,3600,DDR4,288-pin DIMM,64,WHITE,,18,1.35,Non-ECC,Unbuffered,TRUE,,18-22-22-42,2025-11-30T14:04:26.276Z,14.896,,,,,,,
4,16,Corsair Vengeance RGB Black / Gray DDR5-6400 CL32 64GB (4x16GB),Corsair,CMH64GX5M4B6400C32,Vengeance,6400 CL32,6400,DDR5,288-pin DIMM,64,BLACK,GREY,32,,Non-ECC,Unbuffered,TRUE,TRUE,32-40-40-84,,,,,,,,,
2,16,G.Skill Trident Z5 RGB Silver / Black DDR5-6000 CL36 32GB (2x16GB),G.SKILL,F5-6000U3636E16GX2-TZ5RS,Trident,6000 CL36,6000,DDR5,288-pin DIMM,32,GREY,BLACK,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-76,,,,,,,,,
2,16,Silicon Power XPOWER Pulse Gaming Black / White DDR5-6800 CL34 32GB (2x16GB),Silicon Power,SP032GXLWU68AFDJ,XPOWER,6800 CL34,6800,DDR5,288-pin DIMM,32,BLACK,WHITE,34,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Patriot Viper Venom Black / White DDR5-7000 CL32 32GB (2x16GB),Patriot,PVV532G700C32K,Viper,7000 CL32,7000,DDR5,288-pin DIMM,32,BLACK,WHITE,32,,Non-ECC,Unbuffered,TRUE,FALSE,32-48-48-84,,,,,,,,,
2,2,Corsair Dominator Black / Blue DDR2-1066 CL5 4GB (2x2GB),Corsair,CMD4GX2M2A1066C5,Dominator,1066 CL5,1066,DDR2,240-pin DIMM,4,BLACK,BLUE,5,,Non-ECC,Unbuffered,TRUE,FALSE,5-5-5-15,,,,,,,,,
8,16,G.Skill F4-3200C16Q2-128GTZ Gray / Red DDR4-3200 CL16 128GB (8x16GB),G.SKILL,F4-3200C16Q2-128GTZ,F4-3200C16Q2-128GTZ,3200 CL16,3200,DDR4,288-pin DIMM,128,GREY,RED,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,16,TEAMGROUP T-Force Delta RGB DDR4 32GB (2x16GB) 2666MHz CL16 WHITE,TEAMGROUP,TF4D432G2666HC16CDC01,T-Force,Delta RGB White DDR4,2666,DDR4,288-pin DIMM,32,WHITE,,16,5,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-38,2025-09-22T21:02:22.116Z,,,,,,,,
1,16,Patriot Viper Red / Black DDR4-2666 CL16 16GB (1x16GB),Patriot,PVE2416G266C6,Viper,2666 CL16,2666,DDR4,288-pin DIMM,16,RED,BLACK,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-17-17-36,,,0814914028780,,,,,,
2,8,PNY Anarchy X Black / Red DDR3-2666 CL12 16GB (2x8GB),PNY,MD16GK2D3266612AXR,Anarchy,2666 CL12,2666,DDR3,240-pin DIMM,16,BLACK,RED,12,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,4,PNY Anarchy X Black / Blue DDR3-2400 CL11 8GB (2x4GB),PNY,MD8GK2D3240011AXB-Z,Anarchy,2400 CL11,2400,DDR3,240-pin DIMM,8,BLACK,BLUE,11,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,OLOy Blade RGB DDR5-6800 CL40 32GB (2x16GB),OLOy,ND5U1668400IRKDE,Blade,6800 CL40,6800,DDR5,288-pin DIMM,32,BLACK,,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-42-42-109,,,,,,,,,
2,24,Corsair Dominator Titanium Black DDR5-6000 CL30 48GB (2x24GB),Corsair,CMP48GX5M2B6000C30,Dominator,6000 CL30,6000,DDR5,288-pin DIMM,48,BLACK,,30,,Non-ECC,Unbuffered,TRUE,FALSE,30-36-36-76,,,,,,,,,
2,16,G.Skill Trident Z5 RGB White / Black DDR5-6600 CL34 32GB (2x16GB),G.SKILL,F5-6600J3440G16GA2-TZ5RS,Trident,6600 CL34,6600,DDR5,288-pin DIMM,32,WHITE,BLACK,34,,Non-ECC,Unbuffered,TRUE,TRUE,34-40-40-105,,,,,,,,,
2,32,Patriot Viper Red / Black DDR4-3600 CL20 64GB (2x32GB),Patriot,PVE2464G360C0K,Viper,3600 CL20,3600,DDR4,288-pin DIMM,64,RED,BLACK,20,,Non-ECC,Unbuffered,TRUE,FALSE,20-26-26-46,,,,,,,,,
2,16,TEAMGROUP Elite Black DDR5-5200 CL42 32GB (2x16GB),TEAMGROUP,TED532G5200C42DC01,Elite,5200 CL42,5200,DDR5,288-pin DIMM,32,BLACK,,42,,Non-ECC,Unbuffered,FALSE,FALSE,42-42-42-84,,,ELITE U-DIMM,,,,,,
1,32,TEAMGROUP T-Force Delta RGB Black DDR5-6000 CL38 32GB (1x32GB),TEAMGROUP,FF3D532G6000HC38A01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
8,32,G.Skill Trident Z Royal Gold DDR4-3600 CL18 256GB (8x32GB),G.SKILL,F4-3600C18Q2-256GTRG,Trident,3600 CL18,3600,DDR4,288-pin DIMM,256,GOLD,,18,,Non-ECC,Unbuffered,TRUE,FALSE,18-22-22-42,,,,,,,,,
2,8,Crucial Ballistix RGB DDR4-3200 CL16 16GB (2x8GB),Crucial,BL2K8G32C16U4WL,Ballistix,3200 CL16,3200,DDR4,288-pin DIMM,16,WHITE,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
1,4,Kingston FURY Beast Black DDR4-2666 CL16 4GB (1x4GB),Kingston,KF426C16BB,FURY,2666 CL16,2666,DDR4,288-pin DIMM,4,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,4,KF426C16BB/4,,HX426C16FB3/4,,,
1,48,Silicon Power SP048GBSVU560P02 Black SODIMM DDR5-5600 CL46 48GB (1x48GB),Silicon Power,SP048GBSVU560P02,SP048GBSVU560P02,5600 CL46,5600,DDR5,262-pin SO-DIMM,48,BLACK,,46,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,Corsair Vengeance RGB Pro Black DDR4-4000 CL18 32GB (2x16GB),Corsair,CMW32GX4M2Z4000C18,Vengeance,4000 CL18,4000,DDR4,288-pin DIMM,32,BLACK,,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-22-22-42,,,,,,,,,
1,32,Crucial CT32G4DFD832A Green / Black DDR4-3200 CL22 32GB (1x32GB),Crucial,CT32G4DFD832A,CT32G4DFD832A,3200 CL22,3200,DDR4,288-pin DIMM,32,GREEN,BLACK,22,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,GeIL ORION V RGB AMD DDR5-6000 CL38 32GB (2x16GB),GeIL,GAVSG532GB6000C38ADC,ORION,6000 CL38,6000,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-40-40-82,,,,,,,,,
1,16,Crucial CT16G4DFD8213 Green DDR4-2133 CL15 16GB (1x16GB),Crucial,CT16G4DFD8213,CT16G4DFD8213,2133 CL15,2133,DDR4,288-pin DIMM,16,GREEN,,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
4,4,G.Skill Ripjaws Black / Red DDR4-2400 CL15 16GB (4x4GB),G.SKILL,F4-2400C15Q-16GRK,Ripjaws,2400 CL15,2400,DDR4,288-pin DIMM,16,BLACK,RED,15,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
8,64,V-Color TRA564G60D436O Black Registered DDR5-6000 CL36 512GB (8x64GB),v-color,TRA564G60D436O,TRA564G60D436O,6000 CL36,6000,DDR5,288-pin DIMM,512,BLACK,,36,,Non-ECC,Unbuffered,FALSE,FALSE,36-38-38-96,,,,,,,,,
4,8,G.Skill Trident Z RGB Black DDR4-4000 CL17 32GB (4x8GB),G.SKILL,F4-4000C17Q-32GTZR,Trident,4000 CL17,4000,DDR4,288-pin DIMM,32,BLACK,,17,,Non-ECC,Unbuffered,TRUE,TRUE,17-17-17-37,,,,,,,,,
1,8,Kingston Fury Beast RGB Special Edition White DDR4-3200 CL16 8GB (1x8GB),Kingston,KF432C16BWA,Fury,3200 CL16,3200,DDR4,288-pin DIMM,8,WHITE,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,8,KF432C16BWA/8,,,,,
1,16,Kingston Server Premier DDR4-2666 CL19 16GB (1x16GB),Kingston,KSM26ES816ME,Server,2666 CL19,2666,DDR4,288-pin DIMM,16,,,19,,Non-ECC,Unbuffered,FALSE,FALSE,,,,KSM26ES8/16ME,,,,,,
2,8,Patriot Viper Venom Black / White DDR5-5600 CL40 16GB (2x8GB),Patriot,PVV516G560C40K,Viper,5600 CL40,5600,DDR5,288-pin DIMM,16,BLACK,WHITE,40,,Non-ECC,Unbuffered,TRUE,FALSE,40-40-40-76,,,,,,,,,
2,48,Mushkin Redline Black SODIMM DDR5-4800 CL40 96GB (2x48GB),Mushkin,MRA5S480FGGD48GX2,Redline,4800 CL40,4800,DDR5,262-pin SO-DIMM,96,BLACK,,40,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
1,8,PNY NHS Black / Green SODIMM DDR3-1600 CL11 8GB (1x8GB),PNY,MN8GSD31600LV,NHS,1600 CL11,1600,DDR3,204-pin SO-DIMM,8,BLACK,GREEN,11,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
4,8,Kingston HX426C13PBK4/32 Black DDR4-2666 CL13 32GB (4x8GB),Kingston,HX426C13PBK4,HX426C13PBK4/32,2666 CL13,2666,DDR4,288-pin DIMM,32,BLACK,,13,,Non-ECC,Unbuffered,TRUE,FALSE,,,,32,KF426C13RBK4/32,,HX426C13PB3K4/32,,,
2,8,OLOy DDR4 RAM 16GB (2x8GB) 3000 MHz CL16 1.35V 288-Pin Desktop Gaming UDIMM,OLOy,MD4U0830160BHWDA,,3000 MHz CL16,3000,DDR4,288-pin DIMM,16,,,16,1.35,Non-ECC,Unbuffered,TRUE,FALSE,,,0,,,0,,MD4U0830160BHWDA,,
2,16,Patriot Viper Elite 5 RGB DDR5-6600 CL36 32GB (2x16GB),Patriot,PVER532G66C36KW,Viper,6600 CL36,6600,DDR5,288-pin DIMM,32,WHITE,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-46-46-86,,,,,,,,,
4,8,Mushkin Essentials Black / Green DDR3-1600 CL11 32GB (4x8GB),Mushkin,994031,Essentials,1600 CL11,1600,DDR3,240-pin DIMM,32,BLACK,GREEN,11,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,Kingston FURY Impact Black SODIMM DDR4-3200 CL20 32GB (2x16GB),Kingston,KF432S20IBK2,FURY,3200 CL20,3200,DDR4,260-pin SO-DIMM,32,BLACK,,20,,Non-ECC,Unbuffered,FALSE,FALSE,,,,32,KF432S20IBK2/32,,,,,
2,16,TEAMGROUP T-Force Xtreem DDR5-6400 CL32 32GB (2x16GB),TEAMGROUP,FFPD532G6400HC32ADC01,T-Force,6400 CL32,6400,DDR5,288-pin DIMM,32,PINK,,32,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,8,Patriot Viper RGB White DDR4-4133 C19,Patriot,PVR416G413C9K,Viper RGB,DDR4-4133 C19,4133,DDR4,288-pin DIMM,16,,,19,1.4,Non-ECC,Unbuffered,TRUE,TRUE,19-21-21-41,,0,,,2020,,PVR416G413C9KW,,
1,16,Corsair Vengeance LPX Black / Yellow DDR4-3200 CL16 16GB (1x16GB),Corsair,CMK16GX4M1E3200C16,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,YELLOW,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-20-20-38,,,,,,,,,
